pnr_id,passenger_id,flight_id,seat_class,ancillary_fee_paid
PNR066298,P066298,FL01884,ECONOMY,10
PNR066299,P066299,FL00023,ECONOMY,93
PNR066300,P066300,FL09808,FIRST,89
PNR066301,P066301,FL04410,FIRST,8
PNR066302,P066302,FL09334,BUSINESS,134
PNR066303,P066303,FL04003,ECONOMY,93
PNR066304,P066304,FL04007,BUSINESS,133
PNR066305,P066305,FL02696,FIRST,7
PNR066306,P066306,FL01832,BUSINESS,128
PNR066307,P066307,FL02883,ECONOMY,93
PNR066308,P066308,FL08234,BUSINESS,4
PNR066309,P066309,FL04115,FIRST,94
PNR066310,P066310,FL06972,ECONOMY,4
PNR066311,P066311,FL02390,BUSINESS,138
PNR066312,P066312,FL09590,FIRST,128
PNR066313,P066313,FL06494,BUSINESS,19
PNR066314,P066314,FL04626,ECONOMY,0
PNR066315,P066315,FL09761,ECONOMY,3
PNR066316,P066316,FL05520,FIRST,78
PNR066317,P066317,FL09791,BUSINESS,86
PNR066318,P066318,FL06213,ECONOMY,108
PNR066319,P066319,FL06549,FIRST,72
PNR066320,P066320,FL07105,BUSINESS,112
PNR066321,P066321,FL07326,BUSINESS,38
PNR066322,P066322,FL04091,ECONOMY,0
PNR066323,P066323,FL04066,ECONOMY,22
PNR066324,P066324,FL08186,ECONOMY,18
PNR066325,P066325,FL00107,BUSINESS,44
PNR066326,P066326,FL02204,BUSINESS,16
PNR066327,P066327,FL09683,BUSINESS,25
PNR066328,P066328,FL01822,ECONOMY,119
PNR066329,P066329,FL07605,FIRST,34
PNR066330,P066330,FL02399,BUSINESS,64
PNR066331,P066331,FL00737,FIRST,16
PNR066332,P066332,FL08721,ECONOMY,92
PNR066333,P066333,FL08824,BUSINESS,68
PNR066334,P066334,FL06978,ECONOMY,57
PNR066335,P066335,FL06893,FIRST,110
PNR066336,P066336,FL07875,FIRST,79
PNR066337,P066337,FL08893,BUSINESS,24
PNR066338,P066338,FL07865,FIRST,139
PNR066339,P066339,FL06538,FIRST,68
PNR066340,P066340,FL04614,FIRST,31
PNR066341,P066341,FL06454,BUSINESS,147
PNR066342,P066342,FL04781,BUSINESS,131
PNR066343,P066343,FL06684,BUSINESS,120
PNR066344,P066344,FL01585,ECONOMY,76
PNR066345,P066345,FL01911,BUSINESS,12
PNR066346,P066346,FL03998,BUSINESS,59
PNR066347,P066347,FL09927,BUSINESS,75
PNR066348,P066348,FL00005,BUSINESS,60
PNR066349,P066349,FL03224,BUSINESS,46
PNR066350,P066350,FL09352,ECONOMY,127
PNR066351,P066351,FL03836,BUSINESS,117
PNR066352,P066352,FL04745,ECONOMY,21
PNR066353,P066353,FL09970,ECONOMY,133
PNR066354,P066354,FL09203,ECONOMY,148
PNR066355,P066355,FL01075,FIRST,17
PNR066356,P066356,FL04667,ECONOMY,125
PNR066357,P066357,FL09700,FIRST,3
PNR066358,P066358,FL04391,FIRST,127
PNR066359,P066359,FL08164,BUSINESS,13
PNR066360,P066360,FL00989,BUSINESS,36
PNR066361,P066361,FL04360,FIRST,24
PNR066362,P066362,FL03646,ECONOMY,128
PNR066363,P066363,FL03219,BUSINESS,36
PNR066364,P066364,FL08998,BUSINESS,135
PNR066365,P066365,FL02202,BUSINESS,62
PNR066366,P066366,FL08191,BUSINESS,15
PNR066367,P066367,FL02717,FIRST,66
PNR066368,P066368,FL04339,BUSINESS,147
PNR066369,P066369,FL03282,FIRST,122
PNR066370,P066370,FL00406,FIRST,9
PNR066371,P066371,FL01932,ECONOMY,13
PNR066372,P066372,FL04002,BUSINESS,86
PNR066373,P066373,FL09804,ECONOMY,50
PNR066374,P066374,FL04900,ECONOMY,59
PNR066375,P066375,FL03288,BUSINESS,62
PNR066376,P066376,FL03326,ECONOMY,56
PNR066377,P066377,FL05909,ECONOMY,38
PNR066378,P066378,FL02445,FIRST,103
PNR066379,P066379,FL00483,FIRST,82
PNR066380,P066380,FL06258,FIRST,143
PNR066381,P066381,FL09777,BUSINESS,47
PNR066382,P066382,FL03472,FIRST,75
PNR066383,P066383,FL09547,FIRST,147
PNR066384,P066384,FL03327,ECONOMY,59
PNR066385,P066385,FL07533,BUSINESS,7
PNR066386,P066386,FL06592,BUSINESS,37
PNR066387,P066387,FL01214,ECONOMY,40
PNR066388,P066388,FL01941,ECONOMY,128
PNR066389,P066389,FL03026,ECONOMY,4
PNR066390,P066390,FL02821,ECONOMY,138
PNR066391,P066391,FL03940,ECONOMY,86
PNR066392,P066392,FL01913,BUSINESS,90
PNR066393,P066393,FL01867,ECONOMY,113
PNR066394,P066394,FL07877,ECONOMY,98
PNR066395,P066395,FL00524,FIRST,35
PNR066396,P066396,FL04436,ECONOMY,2
PNR066397,P066397,FL01746,BUSINESS,123
PNR066398,P066398,FL04737,BUSINESS,94
PNR066399,P066399,FL08458,ECONOMY,61
PNR066400,P066400,FL00426,ECONOMY,50
PNR066401,P066401,FL07687,BUSINESS,38
PNR066402,P066402,FL04967,BUSINESS,64
PNR066403,P066403,FL07054,FIRST,32
PNR066404,P066404,FL09594,FIRST,72
PNR066405,P066405,FL04719,BUSINESS,20
PNR066406,P066406,FL09161,BUSINESS,80
PNR066407,P066407,FL00178,FIRST,54
PNR066408,P066408,FL08535,BUSINESS,7
PNR066409,P066409,FL04966,FIRST,124
PNR066410,P066410,FL02487,FIRST,131
PNR066411,P066411,FL06579,BUSINESS,123
PNR066412,P066412,FL08143,FIRST,72
PNR066413,P066413,FL03741,ECONOMY,121
PNR066414,P066414,FL08436,BUSINESS,87
PNR066415,P066415,FL06289,FIRST,116
PNR066416,P066416,FL04191,FIRST,84
PNR066417,P066417,FL01704,FIRST,14
PNR066418,P066418,FL00405,ECONOMY,147
PNR066419,P066419,FL08756,FIRST,42
PNR066420,P066420,FL04008,FIRST,67
PNR066421,P066421,FL00038,FIRST,135
PNR066422,P066422,FL03111,FIRST,40
PNR066423,P066423,FL05887,FIRST,95
PNR066424,P066424,FL01463,BUSINESS,10
PNR066425,P066425,FL02167,FIRST,49
PNR066426,P066426,FL02799,BUSINESS,14
PNR066427,P066427,FL04074,FIRST,25
PNR066428,P066428,FL04685,FIRST,15
PNR066429,P066429,FL02106,FIRST,26
PNR066430,P066430,FL02427,ECONOMY,66
PNR066431,P066431,FL09268,ECONOMY,27
PNR066432,P066432,FL09299,FIRST,144
PNR066433,P066433,FL00888,ECONOMY,90
PNR066434,P066434,FL09297,ECONOMY,145
PNR066435,P066435,FL07472,FIRST,28
PNR066436,P066436,FL03714,ECONOMY,42
PNR066437,P066437,FL07942,FIRST,104
PNR066438,P066438,FL04787,BUSINESS,19
PNR066439,P066439,FL01816,FIRST,59
PNR066440,P066440,FL01528,BUSINESS,113
PNR066441,P066441,FL05014,FIRST,51
PNR066442,P066442,FL09552,FIRST,68
PNR066443,P066443,FL07771,BUSINESS,93
PNR066444,P066444,FL03564,BUSINESS,113
PNR066445,P066445,FL08294,ECONOMY,38
PNR066446,P066446,FL04640,FIRST,19
PNR066447,P066447,FL00599,FIRST,75
PNR066448,P066448,FL00700,ECONOMY,66
PNR066449,P066449,FL05563,FIRST,2
PNR066450,P066450,FL09536,ECONOMY,55
PNR066451,P066451,FL03441,FIRST,132
PNR066452,P066452,FL09365,BUSINESS,28
PNR066453,P066453,FL00778,BUSINESS,69
PNR066454,P066454,FL06964,FIRST,66
PNR066455,P066455,FL05480,BUSINESS,83
PNR066456,P066456,FL06481,FIRST,78
PNR066457,P066457,FL06115,BUSINESS,102
PNR066458,P066458,FL01057,BUSINESS,5
PNR066459,P066459,FL01017,FIRST,96
PNR066460,P066460,FL03949,BUSINESS,112
PNR066461,P066461,FL07740,BUSINESS,92
PNR066462,P066462,FL06358,BUSINESS,61
PNR066463,P066463,FL05704,FIRST,85
PNR066464,P066464,FL01825,FIRST,122
PNR066465,P066465,FL05808,FIRST,114
PNR066466,P066466,FL02006,FIRST,99
PNR066467,P066467,FL02129,BUSINESS,147
PNR066468,P066468,FL04272,ECONOMY,35
PNR066469,P066469,FL03567,ECONOMY,144
PNR066470,P066470,FL02055,ECONOMY,100
PNR066471,P066471,FL05794,FIRST,127
PNR066472,P066472,FL05049,BUSINESS,135
PNR066473,P066473,FL02793,ECONOMY,74
PNR066474,P066474,FL08978,BUSINESS,6
PNR066475,P066475,FL07189,ECONOMY,137
PNR066476,P066476,FL02694,FIRST,133
PNR066477,P066477,FL04776,ECONOMY,81
PNR066478,P066478,FL08333,ECONOMY,122
PNR066479,P066479,FL02554,FIRST,81
PNR066480,P066480,FL08380,BUSINESS,46
PNR066481,P066481,FL09772,FIRST,19
PNR066482,P066482,FL03493,BUSINESS,139
PNR066483,P066483,FL02268,FIRST,11
PNR066484,P066484,FL06590,ECONOMY,39
PNR066485,P066485,FL00311,BUSINESS,50
PNR066486,P066486,FL07588,BUSINESS,69
PNR066487,P066487,FL05903,ECONOMY,75
PNR066488,P066488,FL01380,ECONOMY,84
PNR066489,P066489,FL09731,FIRST,110
PNR066490,P066490,FL04671,ECONOMY,88
PNR066491,P066491,FL02038,ECONOMY,8
PNR066492,P066492,FL03723,FIRST,146
PNR066493,P066493,FL00389,FIRST,146
PNR066494,P066494,FL06423,BUSINESS,8
PNR066495,P066495,FL04312,BUSINESS,46
PNR066496,P066496,FL01560,ECONOMY,110
PNR066497,P066497,FL01837,BUSINESS,137
PNR066498,P066498,FL08769,BUSINESS,10
PNR066499,P066499,FL05607,ECONOMY,29
PNR066500,P066500,FL03074,FIRST,16
PNR066501,P066501,FL02159,BUSINESS,77
PNR066502,P066502,FL05545,FIRST,28
PNR066503,P066503,FL07456,FIRST,129
PNR066504,P066504,FL07697,FIRST,73
PNR066505,P066505,FL07389,ECONOMY,60
PNR066506,P066506,FL02592,ECONOMY,4
PNR066507,P066507,FL04973,FIRST,108
PNR066508,P066508,FL03571,FIRST,107
PNR066509,P066509,FL00145,ECONOMY,16
PNR066510,P066510,FL01495,FIRST,93
PNR066511,P066511,FL02824,ECONOMY,101
PNR066512,P066512,FL09537,BUSINESS,28
PNR066513,P066513,FL03081,FIRST,19
PNR066514,P066514,FL07037,FIRST,45
PNR066515,P066515,FL08098,BUSINESS,140
PNR066516,P066516,FL08828,BUSINESS,14
PNR066517,P066517,FL08633,BUSINESS,116
PNR066518,P066518,FL00901,ECONOMY,131
PNR066519,P066519,FL05867,ECONOMY,91
PNR066520,P066520,FL00616,ECONOMY,115
PNR066521,P066521,FL06907,BUSINESS,149
PNR066522,P066522,FL09160,BUSINESS,105
PNR066523,P066523,FL09870,ECONOMY,88
PNR066524,P066524,FL00761,BUSINESS,56
PNR066525,P066525,FL08254,FIRST,29
PNR066526,P066526,FL02918,FIRST,74
PNR066527,P066527,FL03483,FIRST,126
PNR066528,P066528,FL09080,BUSINESS,146
PNR066529,P066529,FL00631,FIRST,84
PNR066530,P066530,FL05658,BUSINESS,97
PNR066531,P066531,FL02833,BUSINESS,143
PNR066532,P066532,FL02188,ECONOMY,13
PNR066533,P066533,FL02965,FIRST,46
PNR066534,P066534,FL07324,ECONOMY,86
PNR066535,P066535,FL06162,ECONOMY,58
PNR066536,P066536,FL01547,ECONOMY,15
PNR066537,P066537,FL02810,BUSINESS,73
PNR066538,P066538,FL00680,ECONOMY,71
PNR066539,P066539,FL06970,BUSINESS,144
PNR066540,P066540,FL05504,FIRST,17
PNR066541,P066541,FL03831,ECONOMY,133
PNR066542,P066542,FL03643,ECONOMY,101
PNR066543,P066543,FL02497,ECONOMY,89
PNR066544,P066544,FL04827,BUSINESS,86
PNR066545,P066545,FL05064,BUSINESS,105
PNR066546,P066546,FL07441,ECONOMY,73
PNR066547,P066547,FL09436,FIRST,2
PNR066548,P066548,FL02899,BUSINESS,89
PNR066549,P066549,FL02130,FIRST,63
PNR066550,P066550,FL01150,FIRST,74
PNR066551,P066551,FL07869,BUSINESS,56
PNR066552,P066552,FL05138,BUSINESS,77
PNR066553,P066553,FL02591,ECONOMY,61
PNR066554,P066554,FL02265,FIRST,147
PNR066555,P066555,FL09398,BUSINESS,49
PNR066556,P066556,FL07076,ECONOMY,107
PNR066557,P066557,FL04244,BUSINESS,95
PNR066558,P066558,FL08734,FIRST,42
PNR066559,P066559,FL09704,FIRST,0
PNR066560,P066560,FL00931,FIRST,117
PNR066561,P066561,FL03516,BUSINESS,32
PNR066562,P066562,FL09564,BUSINESS,84
PNR066563,P066563,FL05885,ECONOMY,76
PNR066564,P066564,FL02895,FIRST,53
PNR066565,P066565,FL09160,BUSINESS,91
PNR066566,P066566,FL03619,BUSINESS,72
PNR066567,P066567,FL07503,ECONOMY,111
PNR066568,P066568,FL08986,ECONOMY,18
PNR066569,P066569,FL00447,FIRST,144
PNR066570,P066570,FL06241,ECONOMY,74
PNR066571,P066571,FL04818,FIRST,100
PNR066572,P066572,FL02286,FIRST,144
PNR066573,P066573,FL01072,FIRST,8
PNR066574,P066574,FL02197,ECONOMY,135
PNR066575,P066575,FL04770,BUSINESS,104
PNR066576,P066576,FL09945,FIRST,80
PNR066577,P066577,FL04390,ECONOMY,56
PNR066578,P066578,FL00293,BUSINESS,129
PNR066579,P066579,FL01881,FIRST,107
PNR066580,P066580,FL06572,FIRST,131
PNR066581,P066581,FL00868,FIRST,98
PNR066582,P066582,FL03614,FIRST,92
PNR066583,P066583,FL04155,ECONOMY,22
PNR066584,P066584,FL06541,FIRST,96
PNR066585,P066585,FL08681,FIRST,69
PNR066586,P066586,FL03116,BUSINESS,86
PNR066587,P066587,FL08740,BUSINESS,119
PNR066588,P066588,FL01513,BUSINESS,109
PNR066589,P066589,FL00762,BUSINESS,83
PNR066590,P066590,FL06111,BUSINESS,113
PNR066591,P066591,FL05597,ECONOMY,114
PNR066592,P066592,FL03769,FIRST,73
PNR066593,P066593,FL07511,ECONOMY,35
PNR066594,P066594,FL09003,FIRST,106
PNR066595,P066595,FL09342,ECONOMY,108
PNR066596,P066596,FL05038,ECONOMY,103
PNR066597,P066597,FL00636,BUSINESS,17
PNR066598,P066598,FL07289,ECONOMY,115
PNR066599,P066599,FL04934,FIRST,59
PNR066600,P066600,FL05550,FIRST,120
PNR066601,P066601,FL00174,FIRST,53
PNR066602,P066602,FL05389,BUSINESS,0
PNR066603,P066603,FL04239,ECONOMY,98
PNR066604,P066604,FL07291,BUSINESS,136
PNR066605,P066605,FL07393,ECONOMY,125
PNR066606,P066606,FL00008,FIRST,41
PNR066607,P066607,FL02650,FIRST,136
PNR066608,P066608,FL04852,FIRST,111
PNR066609,P066609,FL08471,ECONOMY,22
PNR066610,P066610,FL06202,BUSINESS,142
PNR066611,P066611,FL06480,BUSINESS,49
PNR066612,P066612,FL08414,ECONOMY,24
PNR066613,P066613,FL03211,FIRST,71
PNR066614,P066614,FL01765,FIRST,84
PNR066615,P066615,FL04116,BUSINESS,69
PNR066616,P066616,FL00370,ECONOMY,56
PNR066617,P066617,FL08830,BUSINESS,121
PNR066618,P066618,FL07887,ECONOMY,14
PNR066619,P066619,FL01573,ECONOMY,73
PNR066620,P066620,FL03461,BUSINESS,111
PNR066621,P066621,FL01478,BUSINESS,54
PNR066622,P066622,FL09015,ECONOMY,130
PNR066623,P066623,FL03843,ECONOMY,112
PNR066624,P066624,FL08790,BUSINESS,81
PNR066625,P066625,FL09013,BUSINESS,82
PNR066626,P066626,FL05909,ECONOMY,97
PNR066627,P066627,FL05485,ECONOMY,78
PNR066628,P066628,FL05636,FIRST,70
PNR066629,P066629,FL02547,BUSINESS,101
PNR066630,P066630,FL01243,BUSINESS,123
PNR066631,P066631,FL04131,BUSINESS,137
PNR066632,P066632,FL01001,BUSINESS,149
PNR066633,P066633,FL02037,BUSINESS,110
PNR066634,P066634,FL04721,ECONOMY,132
PNR066635,P066635,FL06777,BUSINESS,89
PNR066636,P066636,FL08615,ECONOMY,64
PNR066637,P066637,FL02900,FIRST,95
PNR066638,P066638,FL04657,ECONOMY,52
PNR066639,P066639,FL01549,FIRST,51
PNR066640,P066640,FL01998,FIRST,95
PNR066641,P066641,FL05987,FIRST,14
PNR066642,P066642,FL00496,BUSINESS,15
PNR066643,P066643,FL03157,FIRST,42
PNR066644,P066644,FL01611,BUSINESS,29
PNR066645,P066645,FL09744,ECONOMY,85
PNR066646,P066646,FL01289,BUSINESS,18
PNR066647,P066647,FL06223,FIRST,26
PNR066648,P066648,FL01406,BUSINESS,20
PNR066649,P066649,FL01859,BUSINESS,141
PNR066650,P066650,FL07668,BUSINESS,29
PNR066651,P066651,FL04838,BUSINESS,88
PNR066652,P066652,FL02131,ECONOMY,20
PNR066653,P066653,FL01905,BUSINESS,2
PNR066654,P066654,FL09708,BUSINESS,109
PNR066655,P066655,FL01385,ECONOMY,6
PNR066656,P066656,FL06848,BUSINESS,43
PNR066657,P066657,FL01459,BUSINESS,7
PNR066658,P066658,FL00984,ECONOMY,5
PNR066659,P066659,FL01304,BUSINESS,55
PNR066660,P066660,FL06634,FIRST,132
PNR066661,P066661,FL00611,ECONOMY,42
PNR066662,P066662,FL05574,FIRST,80
PNR066663,P066663,FL06458,FIRST,71
PNR066664,P066664,FL01360,FIRST,1
PNR066665,P066665,FL04205,BUSINESS,55
PNR066666,P066666,FL09558,FIRST,103
PNR066667,P066667,FL02664,BUSINESS,93
PNR066668,P066668,FL01223,ECONOMY,76
PNR066669,P066669,FL07008,ECONOMY,77
PNR066670,P066670,FL07482,ECONOMY,77
PNR066671,P066671,FL09152,ECONOMY,88
PNR066672,P066672,FL01600,ECONOMY,68
PNR066673,P066673,FL07221,FIRST,115
PNR066674,P066674,FL09431,BUSINESS,4
PNR066675,P066675,FL03408,FIRST,65
PNR066676,P066676,FL04256,BUSINESS,46
PNR066677,P066677,FL09081,ECONOMY,24
PNR066678,P066678,FL09227,FIRST,5
PNR066679,P066679,FL08112,FIRST,37
PNR066680,P066680,FL00381,BUSINESS,74
PNR066681,P066681,FL02821,BUSINESS,55
PNR066682,P066682,FL08829,BUSINESS,40
PNR066683,P066683,FL04594,ECONOMY,129
PNR066684,P066684,FL03986,ECONOMY,9
PNR066685,P066685,FL02099,ECONOMY,19
PNR066686,P066686,FL03830,ECONOMY,43
PNR066687,P066687,FL09812,FIRST,144
PNR066688,P066688,FL07031,BUSINESS,22
PNR066689,P066689,FL06788,ECONOMY,2
PNR066690,P066690,FL09468,BUSINESS,16
PNR066691,P066691,FL03519,FIRST,49
PNR066692,P066692,FL09084,BUSINESS,89
PNR066693,P066693,FL02775,ECONOMY,39
PNR066694,P066694,FL00452,BUSINESS,134
PNR066695,P066695,FL07530,BUSINESS,120
PNR066696,P066696,FL05639,FIRST,108
PNR066697,P066697,FL07543,BUSINESS,103
PNR066698,P066698,FL01971,FIRST,81
PNR066699,P066699,FL09625,ECONOMY,123
PNR066700,P066700,FL02980,ECONOMY,124
PNR066701,P066701,FL00955,FIRST,32
PNR066702,P066702,FL06251,BUSINESS,32
PNR066703,P066703,FL09402,BUSINESS,30
PNR066704,P066704,FL02563,ECONOMY,78
PNR066705,P066705,FL06583,ECONOMY,11
PNR066706,P066706,FL08479,BUSINESS,0
PNR066707,P066707,FL00046,BUSINESS,112
PNR066708,P066708,FL00481,BUSINESS,69
PNR066709,P066709,FL08979,FIRST,117
PNR066710,P066710,FL08240,ECONOMY,119
PNR066711,P066711,FL06540,BUSINESS,110
PNR066712,P066712,FL03214,ECONOMY,62
PNR066713,P066713,FL04859,FIRST,94
PNR066714,P066714,FL07921,ECONOMY,32
PNR066715,P066715,FL07181,FIRST,48
PNR066716,P066716,FL06875,FIRST,89
PNR066717,P066717,FL09509,BUSINESS,30
PNR066718,P066718,FL08882,BUSINESS,41
PNR066719,P066719,FL09660,FIRST,58
PNR066720,P066720,FL05756,ECONOMY,76
PNR066721,P066721,FL02516,BUSINESS,82
PNR066722,P066722,FL09901,FIRST,76
PNR066723,P066723,FL00821,BUSINESS,147
PNR066724,P066724,FL04964,BUSINESS,110
PNR066725,P066725,FL03479,FIRST,124
PNR066726,P066726,FL08858,FIRST,57
PNR066727,P066727,FL08369,ECONOMY,62
PNR066728,P066728,FL01554,ECONOMY,28
PNR066729,P066729,FL06334,ECONOMY,24
PNR066730,P066730,FL03030,FIRST,53
PNR066731,P066731,FL07935,ECONOMY,109
PNR066732,P066732,FL01906,ECONOMY,64
PNR066733,P066733,FL04546,FIRST,7
PNR066734,P066734,FL03104,ECONOMY,55
PNR066735,P066735,FL09175,FIRST,80
PNR066736,P066736,FL03221,BUSINESS,8
PNR066737,P066737,FL00470,FIRST,119
PNR066738,P066738,FL00903,BUSINESS,29
PNR066739,P066739,FL07783,FIRST,123
PNR066740,P066740,FL09610,FIRST,47
PNR066741,P066741,FL04944,FIRST,123
PNR066742,P066742,FL07892,ECONOMY,88
PNR066743,P066743,FL01277,FIRST,30
PNR066744,P066744,FL05783,FIRST,8
PNR066745,P066745,FL02285,FIRST,95
PNR066746,P066746,FL04791,BUSINESS,149
PNR066747,P066747,FL04591,ECONOMY,73
PNR066748,P066748,FL05844,FIRST,22
PNR066749,P066749,FL03973,FIRST,12
PNR066750,P066750,FL07653,ECONOMY,21
PNR066751,P066751,FL03751,ECONOMY,117
PNR066752,P066752,FL02709,FIRST,77
PNR066753,P066753,FL04075,FIRST,31
PNR066754,P066754,FL08139,FIRST,132
PNR066755,P066755,FL00194,FIRST,67
PNR066756,P066756,FL02508,ECONOMY,101
PNR066757,P066757,FL09507,FIRST,35
PNR066758,P066758,FL09654,FIRST,119
PNR066759,P066759,FL08011,FIRST,55
PNR066760,P066760,FL05051,FIRST,131
PNR066761,P066761,FL01302,FIRST,140
PNR066762,P066762,FL08675,BUSINESS,145
PNR066763,P066763,FL02196,BUSINESS,2
PNR066764,P066764,FL00877,BUSINESS,83
PNR066765,P066765,FL03893,FIRST,41
PNR066766,P066766,FL07269,BUSINESS,16
PNR066767,P066767,FL03981,ECONOMY,15
PNR066768,P066768,FL09647,FIRST,125
PNR066769,P066769,FL05650,ECONOMY,59
PNR066770,P066770,FL01448,ECONOMY,6
PNR066771,P066771,FL08197,ECONOMY,132
PNR066772,P066772,FL04301,ECONOMY,3
PNR066773,P066773,FL08721,ECONOMY,99
PNR066774,P066774,FL06329,ECONOMY,121
PNR066775,P066775,FL07651,FIRST,76
PNR066776,P066776,FL07488,FIRST,133
PNR066777,P066777,FL00965,FIRST,5
PNR066778,P066778,FL05625,FIRST,93
PNR066779,P066779,FL07009,FIRST,1
PNR066780,P066780,FL09009,FIRST,5
PNR066781,P066781,FL08293,FIRST,68
PNR066782,P066782,FL08423,FIRST,77
PNR066783,P066783,FL08907,BUSINESS,3
PNR066784,P066784,FL03228,BUSINESS,139
PNR066785,P066785,FL04471,BUSINESS,49
PNR066786,P066786,FL04526,ECONOMY,26
PNR066787,P066787,FL07273,BUSINESS,10
PNR066788,P066788,FL06216,FIRST,53
PNR066789,P066789,FL07522,FIRST,72
PNR066790,P066790,FL04372,ECONOMY,57
PNR066791,P066791,FL07124,ECONOMY,15
PNR066792,P066792,FL03402,ECONOMY,121
PNR066793,P066793,FL00308,ECONOMY,129
PNR066794,P066794,FL08483,ECONOMY,145
PNR066795,P066795,FL02646,BUSINESS,129
PNR066796,P066796,FL00205,FIRST,52
PNR066797,P066797,FL02606,FIRST,94
PNR066798,P066798,FL00542,ECONOMY,110
PNR066799,P066799,FL08916,BUSINESS,136
PNR066800,P066800,FL04172,BUSINESS,107
PNR066801,P066801,FL03205,BUSINESS,145
PNR066802,P066802,FL03651,FIRST,141
PNR066803,P066803,FL00868,FIRST,14
PNR066804,P066804,FL04273,BUSINESS,123
PNR066805,P066805,FL01389,FIRST,96
PNR066806,P066806,FL08394,BUSINESS,84
PNR066807,P066807,FL04038,BUSINESS,132
PNR066808,P066808,FL06125,BUSINESS,87
PNR066809,P066809,FL05006,FIRST,28
PNR066810,P066810,FL03208,FIRST,91
PNR066811,P066811,FL00002,ECONOMY,118
PNR066812,P066812,FL07010,ECONOMY,21
PNR066813,P066813,FL04817,ECONOMY,11
PNR066814,P066814,FL07170,ECONOMY,137
PNR066815,P066815,FL03492,ECONOMY,21
PNR066816,P066816,FL03483,FIRST,134
PNR066817,P066817,FL05719,BUSINESS,143
PNR066818,P066818,FL03172,FIRST,69
PNR066819,P066819,FL02200,FIRST,118
PNR066820,P066820,FL08829,ECONOMY,19
PNR066821,P066821,FL06319,BUSINESS,108
PNR066822,P066822,FL08936,ECONOMY,43
PNR066823,P066823,FL00970,BUSINESS,72
PNR066824,P066824,FL06380,ECONOMY,26
PNR066825,P066825,FL04568,FIRST,3
PNR066826,P066826,FL00848,FIRST,1
PNR066827,P066827,FL00160,ECONOMY,21
PNR066828,P066828,FL00523,FIRST,46
PNR066829,P066829,FL07233,FIRST,93
PNR066830,P066830,FL06152,FIRST,94
PNR066831,P066831,FL09953,ECONOMY,101
PNR066832,P066832,FL03102,ECONOMY,47
PNR066833,P066833,FL09165,BUSINESS,27
PNR066834,P066834,FL00319,ECONOMY,34
PNR066835,P066835,FL06740,FIRST,108
PNR066836,P066836,FL09618,BUSINESS,98
PNR066837,P066837,FL00557,BUSINESS,71
PNR066838,P066838,FL02153,BUSINESS,116
PNR066839,P066839,FL05070,ECONOMY,12
PNR066840,P066840,FL09260,FIRST,65
PNR066841,P066841,FL02591,BUSINESS,76
PNR066842,P066842,FL01677,BUSINESS,54
PNR066843,P066843,FL05217,FIRST,57
PNR066844,P066844,FL05235,ECONOMY,111
PNR066845,P066845,FL04770,FIRST,117
PNR066846,P066846,FL09171,ECONOMY,35
PNR066847,P066847,FL06236,FIRST,91
PNR066848,P066848,FL06391,BUSINESS,123
PNR066849,P066849,FL09375,BUSINESS,30
PNR066850,P066850,FL04284,FIRST,19
PNR066851,P066851,FL02217,FIRST,112
PNR066852,P066852,FL00734,FIRST,52
PNR066853,P066853,FL05453,FIRST,142
PNR066854,P066854,FL03388,FIRST,127
PNR066855,P066855,FL08019,BUSINESS,38
PNR066856,P066856,FL09407,BUSINESS,33
PNR066857,P066857,FL08787,FIRST,100
PNR066858,P066858,FL03600,ECONOMY,117
PNR066859,P066859,FL01990,FIRST,8
PNR066860,P066860,FL02095,ECONOMY,120
PNR066861,P066861,FL08172,BUSINESS,34
PNR066862,P066862,FL00326,ECONOMY,96
PNR066863,P066863,FL04424,BUSINESS,113
PNR066864,P066864,FL03001,ECONOMY,139
PNR066865,P066865,FL06871,FIRST,27
PNR066866,P066866,FL07677,FIRST,118
PNR066867,P066867,FL08317,ECONOMY,57
PNR066868,P066868,FL02071,BUSINESS,33
PNR066869,P066869,FL00730,BUSINESS,90
PNR066870,P066870,FL07772,BUSINESS,34
PNR066871,P066871,FL06823,ECONOMY,105
PNR066872,P066872,FL01388,FIRST,6
PNR066873,P066873,FL01977,ECONOMY,114
PNR066874,P066874,FL04606,FIRST,78
PNR066875,P066875,FL06190,FIRST,5
PNR066876,P066876,FL03851,ECONOMY,95
PNR066877,P066877,FL07904,BUSINESS,66
PNR066878,P066878,FL02198,FIRST,134
PNR066879,P066879,FL06370,FIRST,148
PNR066880,P066880,FL03049,BUSINESS,69
PNR066881,P066881,FL09230,BUSINESS,136
PNR066882,P066882,FL02398,FIRST,2
PNR066883,P066883,FL05530,BUSINESS,121
PNR066884,P066884,FL09611,FIRST,6
PNR066885,P066885,FL09969,FIRST,15
PNR066886,P066886,FL05235,FIRST,62
PNR066887,P066887,FL03331,ECONOMY,120
PNR066888,P066888,FL05107,FIRST,82
PNR066889,P066889,FL06823,BUSINESS,127
PNR066890,P066890,FL03121,BUSINESS,59
PNR066891,P066891,FL04938,FIRST,116
PNR066892,P066892,FL04600,ECONOMY,82
PNR066893,P066893,FL08425,BUSINESS,109
PNR066894,P066894,FL03735,ECONOMY,124
PNR066895,P066895,FL07157,BUSINESS,137
PNR066896,P066896,FL00751,FIRST,100
PNR066897,P066897,FL03738,ECONOMY,79
